canonical_smiles,pchembl_value
O=C(N[C@H]1CCOC1)c1ccc(OCc2c(-c3ccc(Cl)nc3)noc2C2CC2)nn1,7.37
O=C(Nc1cccnn1)N1CC(C/C=C/c2cncc(Oc3ccc(C(F)(F)F)cn3)n2)C1,5.94
O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,5.94
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,6.48
O=C(c1ccc(F)c(F)c1)N1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1,6.88
O=C(c1ccccc1F)N1CCc2nc(O)n3cc(-c4ccccc4F)nc3c2C1,7.03
O=C1C2C=Nc3ccccc3C2=NN1c1ccc(Cl)cc1,9.26
O=C1C2C=Nc3ccccc3C2=NN1c1ccccc1,8.08
O=c1c(Cc2ccccc2)c[nH]c2c(-c3ccccn3)cnn12,6.74
O=c1c2c(CC3CC3)ncn2c2ccccc2n1Cc1ccccn1,7.64
O=c1c2c(Cl)ncn2c2ccccc2n1Cc1ccccn1,8.27
O=c1c2cncn2c2c(Cl)cc(Cl)cc2n1Cc1cccnc1,6.38
O=c1c2cncn2c2ccc(Br)cc2n1Cc1cccnc1,7.12
O=c1c2cncn2c2ccc(Cl)cc2n1Cc1cccnc1,7.82
O=c1c2cncn2c2ccccc2n1Cc1ccccn1,7.28
O=c1c2cncn2c2ccccc2n1Cc1cnccn1,7.26
O=c1c2cncn2c2ccccc2n1Cc1cncnc1,7.52
O=c1nc(-c2ccccn2)sc2ccccc12,6.03
Oc1nc2c(c3nc(-c4ccc(F)cc4)cn13)CN(Cc1ccccc1)CC2,6.87
Oc1nc2c(c3nc(-c4ccc(F)cc4F)cn13)CN(Cc1ccccc1)CC2,7.04
Oc1nc2c(c3nc(-c4cccc(F)c4)cn13)CN(Cc1ccccc1)CC2,6.92
Oc1nc2c(c3nc(-c4ccccc4)cn13)CN(Cc1ccccc1)CC2,7.77
Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(CC1CC1)CC2,6.87
Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(CC1CCCCC1)CC2,6.9
Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(Cc1c[nH]cn1)CC2,6.93
Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(Cc1ccccc1)CC2,7.75
Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(Cc1cccnc1)CC2,7.25
Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(Cc1cccs1)CC2,6.97
Oc1nc2c(c3nc(-c4ccccc4F)cn13)CN(Cc1ccncc1)CC2,7.28
S=C=Nc1cc2c(cn1)[nH]c1ccccc12,8.3
c1ccc(-c2nnc3c4c(c(OCc5ccccn5)nn23)C2CCC4CC2)cc1,7.15
c1ccc2c(c1)[nH]c1c2ncc2[nH]c3ccccc3c21,9.0
c1ccc2c(c1)[nH]c1cnc3c4cccnc4[nH]c3c12,8.7
c1ccc2c(c1)[nH]c1cnc3c4ccncc4[nH]c3c12,8.52
